ID,Name,Race,MaxHitPoints,MaxShields,MaxEnergy,RegeneratesHp,AirWeaponName,GroundWeaponName,Armor,ArmorUpgrade,UnitSize,RequiredTech,RequiresCreep,RequiresPsi,CloakingTech,HasPermanentCloak,BuildScore,BuildTime,DestroyScore,Acceleration,HaltDistance,TopSpeed,TurnRadius,CanAttack,CanBuildAddon,CanMove,CanProduce,Width,Height,DimensionDown,DimensionLeft,DimensionRight,DimensionUp,TileWidth,TileHeight,MineralPrice,GasPrice,SpaceProvided,SpaceRequired,SupplyProvided,SupplyRequired,IsAddon,IsBeacon,IsBuilding,IsBurrowable,IsCloakable,IsCritter,IsDetector,IsFlagBeacon,IsFlyer,IsFlyingBuilding,IsHero,IsInvincible,IsMechanical,IsMineralField,IsNeutral,IsOrganic,IsPowerup,IsRefinery,IsResourceContainer,IsResourceDepot,IsRobotic,IsSpecialBuilding,IsSpell,IsSpellcaster,IsTwoUnitsInOneEgg,IsWorker,ProducesCreep,ProducesLarva,SeekRange,SightRange,MaxGroundHits,MaxAirHits,Abilities,Upgrades,BuildsWhat,ReseachesWhat,UpgradesWhat,RequiredUnits
154,Protoss_Nexus,Protoss,750,750,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,400,1800,1200,0,0,0,0,FALSE,FALSE,FALSE,TRUE,113,79,39,56,56,39,4,3,400,0,0,255,18,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,352,0,0,None,Protoss_Plasma_Shields,Protoss_Probe,None,None,Protoss_Probe|1
155,Protoss_Robotics_Facility,Protoss,500,500,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,300,1200,900,0,0,0,0,FALSE,FALSE,FALSE,TRUE,77,37,20,36,40,16,3,2,200,200,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,Protoss_Observer/Protoss_Reaver/Protoss_Shuttle,None,None,Protoss_Probe|1/Protoss_Cybernetics_Core|1
156,Protoss_Pylon,Protoss,300,300,0,FALSE,None,None,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,50,450,150,0,0,0,0,FALSE,FALSE,FALSE,FALSE,33,33,20,16,16,12,2,2,100,0,0,255,16,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,Protoss_Plasma_Shields,None,None,None,Protoss_Probe|1
157,Protoss_Assimilator,Protoss,450,450,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,50,600,150,0,0,0,0,FALSE,FALSE,FALSE,FALSE,97,57,24,48,48,32,4,2,100,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,None,Protoss_Probe|1
158,Unused_Protoss1,Protoss,300,300,0,FALSE,None,None,1,Upgrade_60,Independent,None,FALSE,TRUE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,128,96,47,64,63,48,4,3,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,224,0,0,None,Protoss_Plasma_Shields,None,None,None,None
159,Protoss_Observatory,Protoss,250,250,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,175,450,525,0,0,0,0,FALSE,FALSE,FALSE,FALSE,89,45,28,44,44,16,3,2,50,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,Sensor_Array/Gravitic_Boosters,Protoss_Probe|1/Protoss_Robotics_Facility|1
160,Protoss_Gateway,Protoss,500,500,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,75,900,225,0,0,0,0,FALSE,FALSE,FALSE,TRUE,97,73,40,48,48,32,4,3,150,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,Protoss_Zealot/Protoss_Dragoon/Protoss_High_Templar/Protoss_Dark_Templar,None,None,Protoss_Probe|1/Protoss_Nexus|1
161,Unused_Protoss2,Protoss,0,1,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,96,47,48,47,48,3,3,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,None,None
162,Protoss_Photon_Cannon,Protoss,100,100,0,FALSE,STA_Photon_Cannon,STS_Photon_Cannon,0,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,100,750,300,0,0,0,0,TRUE,FALSE,FALSE,FALSE,41,33,16,20,20,16,2,2,150,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,352,1,1,None,Protoss_Plasma_Shields,None,None,None,Protoss_Probe|1/Protoss_Forge|1
163,Protoss_Citadel_of_Adun,Protoss,450,450,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,200,900,600,0,0,0,0,FALSE,FALSE,FALSE,FALSE,65,49,24,24,40,24,3,2,150,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,Leg_Enhancements,Protoss_Probe|1/Protoss_Cybernetics_Core|1
164,Protoss_Cybernetics_Core,Protoss,500,500,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,100,900,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,81,49,24,40,40,24,3,2,200,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,Protoss_Air_Weapons/Protoss_Air_Armor/Singularity_Charge,Protoss_Probe|1/Protoss_Gateway|1
165,Protoss_Templar_Archives,Protoss,500,500,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,250,900,750,0,0,0,0,FALSE,FALSE,FALSE,FALSE,65,49,24,32,32,24,3,2,150,200,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,Mind_Control/Psionic_Storm/Hallucination/Maelstrom,Khaydarin_Amulet/Argus_Talisman,Protoss_Probe|1/Protoss_Citadel_of_Adun|1
166,Protoss_Forge,Protoss,550,550,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,100,600,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,73,45,20,36,36,24,3,2,150,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,Protoss_Ground_Weapons/Protoss_Ground_Armor/Protoss_Plasma_Shields,Protoss_Probe|1/Protoss_Nexus|1
167,Protoss_Stargate,Protoss,600,600,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,300,1050,900,0,0,0,0,FALSE,FALSE,FALSE,TRUE,97,73,32,48,48,40,4,3,150,150,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,Protoss_Scout/Protoss_Carrier/Protoss_Arbiter/Protoss_Corsair,None,None,Protoss_Probe|1/Protoss_Cybernetics_Core|1
168,Special_Stasis_Cell_Prison,Protoss,2000,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,5000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,128,96,47,64,63,48,4,3,150,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
169,Protoss_Fleet_Beacon,Protoss,500,500,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,350,900,1050,0,0,0,0,FALSE,FALSE,FALSE,FALSE,88,57,24,40,47,32,3,2,300,200,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,Disruption_Web,Carrier_Capacity/Apial_Sensors/Gravitic_Thrusters/Argus_Jewel,Protoss_Probe|1/Protoss_Stargate|1
170,Protoss_Arbiter_Tribunal,Protoss,500,500,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,450,900,1350,0,0,0,0,FALSE,FALSE,FALSE,FALSE,89,57,28,44,44,28,3,2,200,150,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,Stasis_Field/Recall,Khaydarin_Core,Protoss_Probe|1/Protoss_Templar_Archives|1/Protoss_Stargate|1
171,Protoss_Robotics_Support_Bay,Protoss,450,450,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,125,450,375,0,0,0,0,FALSE,FALSE,FALSE,FALSE,65,53,20,32,32,32,3,2,150,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,Scarab_Damage/Reaver_Capacity/Gravitic_Drive,Protoss_Probe|1/Protoss_Robotics_Facility|1
172,Protoss_Shield_Battery,Protoss,200,200,200,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,TRUE,None,FALSE,50,450,150,0,0,0,0,FALSE,FALSE,FALSE,FALSE,65,33,16,32,32,16,3,2,100,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,Protoss_Plasma_Shields,None,None,None,Protoss_Probe|1/Protoss_Gateway|1
173,Special_Khaydarin_Crystal_Form,Protoss,100000,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,2500,0,0,0,0,FALSE,FALSE,FALSE,FALSE,128,96,47,64,63,48,4,3,250,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,None
174,Special_Protoss_Temple,Protoss,1500,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,5000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,224,96,47,112,111,48,7,3,250,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,None
175,Special_XelNaga_Temple,Protoss,5000,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,4800,5000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,160,98,63,80,79,34,5,4,1500,500,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,None
176,Resource_Mineral_Field,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,32,15,32,31,16,2,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
177,Resource_Mineral_Field_Type_2,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,32,15,32,31,16,2,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
178,Resource_Mineral_Field_Type_3,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,32,15,32,31,16,2,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
179,Unused_Cave,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
180,Unused_Cave_In,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
181,Unused_Cantina,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
182,Unused_Mining_Platform,None,800,0,0,FALSE,None,Platform_Laser_Battery,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,TRUE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,1,0,None,None,None,None,None,None
183,Unused_Independant_Command_Center,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
184,Special_Independant_Starport,None,800,0,0,FALSE,None,Independant_Laser_Battery,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,1,0,None,None,None,None,None,None
185,Unused_Independant_Jump_Gate,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
186,Unused_Ruins,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
187,Unused_Khaydarin_Crystal_Formation,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
188,Resource_Vespene_Geyser,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,128,64,31,64,63,32,4,2,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,288,0,0,None,None,None,None,None,None
189,Special_Warp_Gate,Protoss,700,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,2400,2000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,600,200,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
190,Special_Psi_Disrupter,Terran,2000,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,4800,3600,0,0,0,0,FALSE,FALSE,FALSE,FALSE,150,86,47,80,69,38,5,3,1000,400,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,None
191,Unused_Zerg_Marker,Zerg,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,250,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
192,Unused_Terran_Marker,Terran,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,50,50,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
193,Unused_Protoss_Marker,Protoss,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,100,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
194,Special_Zerg_Beacon,Zerg,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,250,0,0,255,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
195,Special_Terran_Beacon,Terran,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,50,50,0,255,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
196,Special_Protoss_Beacon,Protoss,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,100,100,0,255,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
